FSC-A,SSC-A,CD3,CD4,CD8,CD14,CD19,CD45,CD56,CD20,cell_type,sample_id
51605.338743252614,38827.29346612257,1576.0828531836848,675.7512331358195,2185.7755793035403,643.4137374561648,214.952035788744,5053.610720570009,4721.003998517015,670.6330761525943,NK_cells,train_sample_2
38063.66399345302,35389.745237561474,8693.320041842097,5187.520231522564,2759.956622897018,279.18364244997565,752.9717572033226,3291.3656146600824,944.1863955320325,505.592117786914,T_cells_CD4,train_sample_2
38203.32312560849,26017.849197066862,1437.5935359439445,1509.1015389109652,1478.6243157734973,301.86561109279774,4028.3748757172775,5786.618294146038,430.1746897890865,1156.3336577995035,B_cells,train_sample_3
31276.899042355246,19849.66838069178,14.0,679.2063121778106,30.0,923.2529470758586,10.0,5600.359382890001,7310.885651276333,178.10584939313472,NK_cells,train_sample_1
63707.16111947761,42523.55199887066,4964.233786708431,3365.9907468267147,341.8322509259734,748.7915594855622,1477.7767601905496,6458.404892327832,382.97058389325264,501.70393682803376,T_cells_CD4,train_sample_3
51173.24160425869,3249.45868703227,6479.511036993298,9885.13476269555,16.0,1064.4587717496677,132.1734605940787,6681.969362888093,10.0,506.1242914480158,T_cells_CD4,train_sample_3
77943.63795376605,26251.810823667907,605.6000709169033,1316.6674950164463,574.7505004402309,2978.7166569213286,10.0,5856.6460627665265,1560.9571732544384,661.5956943879665,Monocytes,train_sample_1
76370.348178067,48969.16048667837,788.2990505127257,767.4867241807478,10.0,8834.955672306387,342.0376062689099,8857.643408877631,431.1288372409308,10.0,Monocytes,train_sample_2
66802.63612161127,31558.138601505907,6472.518254369294,8083.4371650420635,1425.368622253327,949.4110635873221,926.7384974632963,6813.629065786609,530.7485565243535,87.34982827574527,T_cells_CD4,train_sample_1
60818.2789817835,32295.970865422874,5554.772136212695,5394.867569524606,600.1309519215039,425.48282387035135,12.0,9164.137254368341,1769.1761843723068,162.11802326753624,T_cells_CD4,train_sample_2
44869.44957261524,29452.58121700637,434.88868897015135,10.0,1025.3425805381826,417.78993776816236,5477.772500950144,6527.902495952704,327.5938340839974,7998.841735408097,B_cells,train_sample_1
49940.515760572125,44288.84079696701,584.2186831649884,1105.4822700215836,201.20148282806954,5443.46503330116,621.8285659731338,2949.9976995299985,1782.2374725159036,53.12713016160217,Monocytes,train_sample_2
36064.70657514367,20248.626442947825,10627.367558847698,3874.4573232982907,864.5369694904269,93.8272833413174,1005.2312822107714,8171.191016814313,280.46327016638145,1679.9281307573483,T_cells_CD4,train_sample_3
41418.03657909552,34769.80243854268,6467.913355351772,14.0,5973.406361208229,493.8657610741268,448.63478561782387,7361.012507846022,495.1265238082497,117.87185364881195,T_cells_CD8,train_sample_2
47179.103656201885,32345.888399009127,1230.549656371329,617.7720832638762,818.1569251980187,1365.3668390614246,4821.372324614484,6424.852660851547,676.549094578335,4202.744314115152,B_cells,train_sample_2
82695.16039199209,36895.85796992412,12.0,973.1572995616502,216.45191215131285,1408.8237818235211,435.6118609233565,7923.973631549606,1029.277154103931,877.2959415576444,Monocytes,train_sample_1
47168.07207259257,23896.374899746952,4246.721907936043,1066.4389018401964,4161.019102109954,1177.277796001376,544.1734930930845,6204.041387954596,16.0,574.7247876977389,T_cells_CD8,train_sample_3
27512.368527734205,32325.690121029234,1693.594208381518,4376.013806822132,255.4484723613082,629.6757214048597,650.8439613813525,5339.351590118306,24.452031262262935,12.0,T_cells_CD4,train_sample_2
40047.52853679492,21333.411796470675,7763.693786508259,697.0043428030564,2850.73834453138,322.5952860473771,10.0,3590.2358702949036,1156.4106265835842,314.78383299181314,T_cells_CD8,train_sample_2
43759.89683488987,24170.525579901525,5630.286183470116,1462.733418124511,5016.082390223368,201.92210269899854,384.872812808138,8300.942816418265,1539.3097226071354,10.0,T_cells_CD8,train_sample_3
43103.59032080412,39793.88362581632,5021.318782138747,6138.350353994875,1524.7185444960594,575.7699822562995,1080.0016034214054,6938.753579500374,683.8995477435847,951.214019848769,T_cells_CD4,train_sample_2
66580.17089697183,44383.594187407114,950.6049166496521,2037.2510758765834,644.2556596158113,5213.491025272721,378.8784663808352,2299.471873491673,820.368611134405,730.021068072383,Monocytes,train_sample_2
60372.25019235364,35366.65918986749,7442.473826288338,4085.594657475326,1983.6651821642643,1129.030151203225,1261.2543871317932,6893.381306964167,795.0190193640203,1472.1750893266467,T_cells_CD4,train_sample_2
42580.11989058291,33797.52536004467,1044.127162623158,10.0,415.6575182979524,905.8578497591467,3733.339918299464,4357.035313869887,647.9624306783668,3234.211506143801,B_cells,train_sample_1
75798.7821150111,36247.90038565011,347.3150006219241,821.2210590906367,1414.9075400770255,10.0,10.0,3283.7559554562386,6626.746554265424,786.1596171557368,NK_cells,train_sample_2
57689.84373498323,12503.183343847615,3350.1278315747622,5291.8002569840555,16.0,54.01578111449277,282.2332197492663,5143.7243316025715,612.2726211543538,560.6874738073545,T_cells_CD4,train_sample_1
29921.20268826812,34516.64082842382,226.91643817423616,579.3995734428651,115.58605731855417,630.3143774510556,6515.702516693717,6966.62888936538,1116.6941198484535,3430.445701764148,B_cells,train_sample_1
41664.17988201363,29029.508669179,1795.2301678236433,3773.4972022473476,890.8913798242262,10.0,12.0,7786.639686771337,675.9052840164932,455.2638927646513,T_cells_CD4,train_sample_3
64117.31138794698,28275.998905999262,887.5861988965042,1195.3995993385977,1579.0167931974588,95.86746015469782,1292.2316845061566,5929.793017800124,5320.677334532149,867.0857735012623,NK_cells,train_sample_3
55669.678885802685,35489.03869466767,816.2169873948257,341.04972055310895,10.0,3528.1911972872554,702.488883086554,10451.460134139363,408.7496141062312,302.3923344815367,Monocytes,train_sample_1
53985.126823495055,2206.2390807585252,1403.0088618026473,1757.0711700422096,231.6278259998162,7057.367393158152,767.2828328973806,10040.456573887506,536.4745365684394,509.2863112807997,Monocytes,train_sample_2
59498.0548263594,40992.90787267603,327.6785540588714,809.6071044691683,537.529293684265,6419.973826294038,590.4555843494027,7816.034842505944,242.60647178120396,404.20102820348393,Monocytes,train_sample_2
69941.24873373227,36648.897108424644,1014.9480168522613,420.18706074551153,10.0,5567.994915929415,781.4068311563959,6636.587807192242,14.0,1057.2039006549942,Monocytes,train_sample_2
35884.76783685363,10724.275598145796,712.102781078907,449.92679791540263,746.1266569821944,696.5487175177672,5455.368086041914,7330.183905598428,131.34858165238765,3661.7065402994967,B_cells,train_sample_2
28296.82981120525,20149.98736556425,650.2140113772618,10.0,33.534239566791626,1043.9588065170904,6026.5880643044475,8314.503807796447,332.36947924215104,5025.065248023208,B_cells,train_sample_3
71410.92681322637,39288.55087371463,921.4820085711317,1326.3788348747578,10.0,7810.576353367514,10.0,8699.023295255127,1279.3186106692146,711.2142020754296,Monocytes,train_sample_1
25209.94874341353,29000.437072295754,1724.3752604476788,286.36836043369635,1335.3330485461543,91.83750085490331,5802.150540481154,6217.1861617646955,1212.5343454495307,4617.130691911148,B_cells,train_sample_3
65312.89528760918,28664.775744400078,3061.7580305517226,6563.978781197222,1295.2907906210694,10.0,1037.304252611421,7509.292855937847,833.9751195779479,1036.5356907884075,T_cells_CD4,train_sample_1
46552.26301527756,36414.05131940238,795.6954347865784,858.2109559576793,4293.179634685128,576.3518799515208,322.536041126055,6992.72791394233,4440.049316798907,492.96932480318407,NK_cells,train_sample_2
65094.441120466974,27019.684236341098,1498.6842991311125,112.84588192151617,1482.7723487035414,10.0,769.0842733956895,4373.147993677523,5587.1659488114365,10.0,NK_cells,train_sample_3
64305.263856165584,25953.247487908306,795.3142156961204,253.1992322503515,529.0101374105888,529.6312503020497,6756.553715508152,852.7700452906133,953.412958875508,3760.92504502831,B_cells,train_sample_2
37453.655383790596,41471.168303586324,6157.80480989686,8185.843111096765,727.0140425619958,702.7780711909329,1036.7969674702363,6853.975007752657,641.5728759955091,12.0,T_cells_CD4,train_sample_2
59287.168916878756,20966.52305956137,466.59849691031366,12.0,1127.8974966218584,378.9456494255218,801.8242367881094,5645.892862480609,4663.540200255897,707.1967286051372,NK_cells,train_sample_2
63951.633060111424,25569.64549332699,9835.584242716439,3235.2671723210306,1524.541316201884,691.6834833977878,779.445441300666,10527.070481501622,272.6409598133306,986.7542721803247,T_cells_CD4,train_sample_2
42926.94469740984,25360.099360251992,1940.114698109297,1061.920671052232,209.60396229748721,10.0,785.7707491018732,5933.625438521441,4631.547246017868,609.4762539560011,NK_cells,train_sample_3
48813.94887433796,33314.18105546388,496.7243467607939,927.0135740287948,30.0,816.0244417711109,190.3258564861629,6976.444377753783,4680.621660395419,127.04131486435075,NK_cells,train_sample_3
60501.41588524958,19081.064883379655,8646.25490931439,1025.2832955174676,6053.954969635448,661.941249509245,10.0,9436.451303438313,889.3996997540911,29.65703604862813,T_cells_CD8,train_sample_1
57879.8127160729,50392.45172010144,9607.699366062438,3824.5617473071698,610.733576180815,419.3397486811224,276.439218537342,7312.230608830908,1212.1229453134558,12.0,T_cells_CD4,train_sample_2
44880.8815998296,32816.54693123826,2017.5840637540955,12.0,437.58704940969466,345.72300394671595,842.9062792474624,4660.155972718382,5427.630734481361,441.3938325496857,NK_cells,train_sample_3
54960.05799734922,6455.505146862739,4767.373457467661,6301.486143437216,16.0,513.5298545984249,63.14813325991109,6721.687170382975,309.6990861139199,1201.133004852724,T_cells_CD4,train_sample_1
32270.684012366055,42116.51227470727,5878.5358092383185,7874.888540038613,2275.5756379756463,873.1300776912298,1674.4917952568624,7240.701257170543,293.79239016984457,711.0252212752383,T_cells_CD4,train_sample_2
37949.10520476862,41550.99787545688,796.3874091333854,213.2192502784846,10.0,698.7510580604176,4847.822127470752,6601.061255048816,1229.478621842885,5102.6691255344,B_cells,train_sample_3
24182.92660616008,44627.25737504208,1079.412346317427,12.0,1414.303234426188,69.2128865863697,10.0,5596.503145585959,4574.250461162026,229.0704087896998,NK_cells,train_sample_3
48277.96810481454,18658.737185378275,267.6768602407648,10.0,217.44850589339555,1203.3206756753355,4809.583317300168,4333.82336260229,428.5360471003349,6187.326631160874,B_cells,train_sample_1
51759.37038220375,33790.50263814787,1635.2443270584624,131.4163011234339,409.4009954520276,12.0,5714.309832867522,6648.61576251311,233.4547102797236,6865.128653655078,B_cells,train_sample_2
56586.09311103871,35993.182159548465,417.7915285745129,1088.61362383879,1164.0843618267,10.0,1470.4417395855648,4868.509425829102,7028.361917629398,344.4338551438867,NK_cells,train_sample_3
66523.35471137281,29888.894936027606,1175.349739914204,698.0993728427093,2683.7226663703186,377.6838698968993,348.97829912026657,4182.6832004460675,11485.71302857175,10.0,NK_cells,train_sample_3
57466.96333674729,35809.06007850676,683.9364897938395,1149.709428794866,826.2987278235335,7059.896974180572,707.5430824011528,5517.269280046491,538.282798018404,10.0,Monocytes,train_sample_1
30973.748598831713,33045.06972193328,681.9811458056354,477.989380393116,3387.0999568142447,1519.313248620193,1090.740172867876,4519.012198401728,7290.275153881837,660.7989137543831,NK_cells,train_sample_1
29115.046621047062,21639.328400064445,917.3972293896808,651.8160307358206,507.40544060725574,859.6515720433806,7047.703882119232,5599.221570330622,435.8887620998744,4525.888148009809,B_cells,train_sample_1
67381.45406672785,29255.77179203698,12.0,1215.5428529691408,564.2830987099783,6285.808031729633,305.0436203248475,5507.9338852467645,423.48056369072026,146.75005140697317,Monocytes,train_sample_1
58753.2654339805,41110.590232736315,452.7673379222833,1864.0574251397697,207.40764550122793,9072.50691201003,10.0,11845.24541921945,865.5618506025129,1319.9256550583286,Monocytes,train_sample_2
49790.69875013285,23643.885820566593,902.9374712713092,26.268161882722953,366.20114086351145,1058.3152593027044,3839.7671390997093,6064.704617766156,981.5346798250065,4634.411009780626,B_cells,train_sample_2
36512.51030815583,23727.813323603612,4672.515295929489,1129.6976693190138,6942.923662312729,387.737248373623,10.0,7125.655767819923,1575.9961689848278,428.51012862641966,T_cells_CD8,train_sample_1
36774.412333185544,16081.990162131946,844.2137055378809,236.9127372707512,474.2114156881117,12.0,7519.955584717233,6871.915764342595,446.3846255670598,2291.8956389586892,B_cells,train_sample_3
42641.593751413544,34856.4000994093,7483.637334856539,6827.112742562551,1580.8908114178896,618.6731433714396,1852.1400794960791,7660.667222311812,210.71153894959457,1125.8938053852592,T_cells_CD4,train_sample_1
51124.3093331253,32079.502407909404,609.4615384411371,546.1601903052858,2786.4999459720375,1390.3747410281426,786.2690129155665,6228.333188541493,3923.0208380106956,818.6237821073702,NK_cells,train_sample_1
56933.332505245344,29513.998707674342,10241.647723757305,1166.4799490556413,1659.5217314908543,875.9042727552581,1404.4231255494387,7356.803406250923,1481.4716008113312,1181.1849300146928,T_cells_CD8,train_sample_3
76649.00807153898,30135.766843338053,253.4884516806655,1540.4353330629658,1160.8475091648852,6578.083394714543,10.0,8396.353027898918,498.28078992811925,670.1313092796645,Monocytes,train_sample_2
56162.64425225461,28686.004947742837,4393.911840481777,2703.734465500801,925.8968322438305,925.7469005010506,850.582812939904,8375.82184097876,395.02060994183705,1414.22272486201,T_cells_CD4,train_sample_1
47343.77906648413,16729.35824771743,5066.671074587648,2995.3322639926887,16.0,734.129491743309,294.06583437530753,7815.323951207805,641.7514054770704,1157.1021332340033,T_cells_CD4,train_sample_2
83832.46403545073,44468.63583022559,851.8989695323237,989.8140492186851,10.0,8268.384475730001,287.5714968155078,3335.576293358072,718.0716118503036,783.0398617670736,Monocytes,train_sample_2
65388.30524438967,37604.84994458715,1308.6512187776289,291.33181657135594,693.1227822529124,9134.192803046846,405.0964451137211,8174.567081308884,978.3227139523276,1454.1094555047766,Monocytes,train_sample_3
35549.407519000866,30420.96351033821,186.35810621573071,582.8526993684164,400.15308284935855,223.67210351419357,3542.197078031777,1153.9163608389545,519.3460303983915,3412.26943739215,B_cells,train_sample_3
48832.6941448827,47965.971080934585,1474.4256136629124,311.79474312788216,1144.4844978098474,10.0,673.2305980598993,6978.7761370030385,4933.392991566118,192.1010229670386,NK_cells,train_sample_1
37548.6488846664,26840.15365258236,26.898074694641018,364.51726434047043,475.4635922439015,346.90816793724565,6971.189755910009,7695.312111908027,306.2652260025899,3778.209622471092,B_cells,train_sample_3
60770.54174482786,22829.84250541582,12.0,1301.0999221340817,514.972323553122,7014.008732194953,43.15826874932871,7390.441505669446,1431.9454267281758,559.5321445621672,Monocytes,train_sample_3
37590.763577233796,26836.705870012054,9388.76305011779,608.1843080970843,4815.607132087731,1019.222023883782,997.0113534562884,2994.5467783781814,271.0266084421411,10.0,T_cells_CD8,train_sample_3
45948.97613589342,49670.97359574919,12.0,277.270593369976,494.59704784224556,3384.732824248445,630.3187220329846,3906.4717698024106,14.0,482.60939011680875,Monocytes,train_sample_3
69069.08599212795,36960.66347879426,1163.2884012101647,320.2164255620791,3906.871832800522,1357.8797814847883,412.6202885327991,1780.0290196392762,6152.574925230823,327.90490389911054,NK_cells,train_sample_2
62871.83814033478,21232.445020766936,53.689625886948576,142.84542427936515,1129.7617186968885,12.0,5537.532547399486,4989.411648513802,404.8938668021716,3884.662842046485,B_cells,train_sample_1
51160.96904158875,41700.38232430381,114.22395708729637,12.0,433.9094533995544,864.3366285522844,567.3793786716667,3404.160342758874,7425.415774399225,597.2064308845756,NK_cells,train_sample_1
54067.87100934243,31752.126150599484,2828.314577641322,652.336196664935,7144.939399039447,183.08251761004055,88.23146664995843,8737.894317604914,1699.9544012128076,1067.9138969783708,T_cells_CD8,train_sample_1
70189.94416671731,31082.726121761363,1566.8566209238074,591.382591829732,531.6193457537023,1001.2254794006305,3064.7740446206967,6054.748846108293,1505.8283590295418,5812.399197451362,B_cells,train_sample_3
47043.615394182474,33311.38180169458,4838.364625837972,6135.931270416891,1103.6589290286765,847.4463969368859,286.8686400507679,7586.791064822785,217.844694953121,1030.5297959032957,T_cells_CD4,train_sample_1
66540.52541069934,33207.93488287533,6005.50390093723,2834.8088086749303,571.3080545907176,210.96710016539572,886.0212539203902,5619.695184202805,373.80431287373494,1283.87979605058,T_cells_CD4,train_sample_3
50289.54878027831,28430.474640737964,6121.309593389189,771.2725855378876,4717.225478443663,524.6071506633821,138.2180494700005,3817.0886579807952,16.0,10.0,T_cells_CD8,train_sample_3
60330.096488179435,34536.752103001476,1411.0728966110323,2757.234496834932,935.7982955088365,434.58079308254577,349.4551845214106,8398.729458235539,10.0,83.67890992914924,T_cells_CD4,train_sample_2
75794.59847844474,25208.451131951308,6771.211058400615,7303.34862124391,1289.6740626259118,472.20522036381044,994.5337995550002,3872.323540538827,67.8156250723563,151.70797400186208,T_cells_CD4,train_sample_2
39669.960137937946,24241.3716428753,439.70507072774956,395.0520701139867,1072.0231170607349,402.31324279031077,10.0,5022.84402433429,10013.67217588066,1008.7585568497649,NK_cells,train_sample_1
88982.40838407422,40709.55724871425,161.0878731745969,791.5933778785411,351.09857623184354,4302.969007337778,901.2112289607128,11595.11216412548,611.0180292735985,445.37947208933446,Monocytes,train_sample_3
69626.15320909461,34107.92601063408,868.139283148975,155.1237587599622,454.14451906743835,195.02078985835126,324.850701836867,5297.513017236186,6890.9070274068745,831.2879259171708,NK_cells,train_sample_2
61474.79494495163,38472.74001833586,535.1594889799968,1250.4006290060117,2144.3016204391797,10.0,459.1913571288511,5664.69295134202,5339.559341883442,1234.1024452253596,NK_cells,train_sample_2
49119.802019350514,43788.12539424057,1074.233550708562,150.443770856796,1206.1239911505559,5950.679555700158,10.0,8843.22688982319,14.0,890.7796643501553,Monocytes,train_sample_2
49303.86442624161,27460.87963316454,278.7684499854922,566.7786291392242,1193.4253352168073,250.90562674371225,5263.030197564534,5017.517035056426,916.6874683132577,5246.002485601278,B_cells,train_sample_2
22655.181098492387,32554.41768702884,371.6312606656264,79.46078600944645,695.2284086629045,662.6735806261048,5160.997427368777,4946.167387453566,434.35373877332904,5769.102106546778,B_cells,train_sample_2
54570.057255473046,47010.71258187655,542.7647657369963,270.4000411646465,10.0,5164.3182141290235,286.1812551881091,7827.133139573915,1245.239197608437,737.91282829959,Monocytes,train_sample_2
64041.51049116808,26550.402688995197,5893.676993099099,926.9108315581924,2654.8563999811768,247.3338468152155,1707.265703327766,8609.749999001267,1557.0583602457368,389.56598405916696,T_cells_CD8,train_sample_1
28215.085800237037,21442.114860906626,8046.471315270125,5813.592237869801,709.5684875947894,10.0,165.78722549508393,9543.354523415876,259.7258311447758,12.0,T_cells_CD4,train_sample_2
51964.08896455282,27519.248440775387,9503.612666505203,6489.655997031469,16.0,906.9394632232738,1095.1846351475829,8107.8805686757205,10.0,481.5397283691334,T_cells_CD4,train_sample_3
36065.005766903516,20976.551423605797,6810.877755974591,646.5274105796773,6530.978233593916,866.558384024327,97.74683897272045,9697.372845446327,1047.9768990939733,395.1752735193094,T_cells_CD8,train_sample_1
43402.9287360485,44404.7348848433,771.9220707133849,2181.0416305924077,544.0248402709128,3740.219309459569,217.95343037593625,6274.062230439634,430.2344769362246,927.4465029478235,Monocytes,train_sample_3
38164.22151733814,22932.50012130625,176.11689301635536,10.0,125.7451574031782,789.3069769296106,5525.228026584204,8129.564496266358,1275.9060610762856,6264.647852755195,B_cells,train_sample_1
44978.10585457663,32974.463900160656,552.3592794167422,829.2511384454541,2879.8792400659268,10.0,491.78564348984906,7516.881004363869,4521.0204242368345,352.1159526362162,NK_cells,train_sample_3
45205.4814967107,37650.12299497207,6412.371273397624,5553.9913916865735,1584.667817800796,1540.0444791291275,142.9654486970428,6082.62081628221,440.26583318492357,1262.0575277304267,T_cells_CD4,train_sample_1
62274.954023861355,32975.74132249687,504.19790655815206,706.9236822965909,448.9659359973904,5102.48060431228,1076.688733500225,7183.257068301423,419.6484703796574,1093.924418279539,Monocytes,train_sample_2
28956.57547257253,17109.78844768231,38.605514301640206,881.1781142220523,187.45591168812817,12.0,6784.611607031669,4316.0940727699035,710.4915814051213,4105.858336801468,B_cells,train_sample_2
44678.01713684587,19673.410494420783,4142.070077622335,587.3621426266715,4973.794685042622,724.2273979491498,523.3071142907205,6240.623422267373,296.5627745972794,846.1402787276633,T_cells_CD8,train_sample_2
51962.72798968659,26908.578008881363,8948.04663547601,5118.376025578018,1077.9103181413952,10.0,84.89849364226285,3996.892678986615,10.0,1498.3744572478288,T_cells_CD4,train_sample_3
58567.9143532964,24457.12435550171,5399.655389893298,7307.951513275036,332.5760039653204,527.464723428479,12.0,935.2713066051928,970.6483927830261,191.93806407862886,T_cells_CD4,train_sample_1
21054.948024498237,33088.49817185003,872.5288806221308,12.0,4045.9192358077617,617.7961020681407,364.0388524958768,9799.098127205645,6256.182165167856,813.8797838895815,NK_cells,train_sample_2
54978.645969038305,36555.694442398904,1003.4674205997039,845.4839661911308,323.8605467943777,5238.536228686186,1005.4950936711407,8337.970963556218,1134.6324484895383,1089.5378412474624,Monocytes,train_sample_3
22861.243669405318,21742.808918504452,5763.354981800571,338.1950185872786,8237.982835632713,794.9453562523717,875.3285739448515,7073.555259272883,838.1601811651518,989.9871006946721,T_cells_CD8,train_sample_2
50028.16859787481,5002.078674466975,981.5149262498117,494.30119009519024,146.16066917635683,176.57453419382003,5521.633974382846,6436.189753515569,920.8089426605452,4677.494504190405,B_cells,train_sample_1
55969.13810147621,20250.574333186323,943.4321794649027,622.5263809518733,1928.3106414592803,1076.5666031265569,77.42795520169773,5799.592601397911,1850.7645944976766,306.07204032533343,NK_cells,train_sample_2
40159.05298793887,32608.20834688327,1392.2028988214133,1158.8468214137786,10.0,694.108220160695,3237.3132441360367,7175.899255535497,954.9078730369516,4263.27240224998,B_cells,train_sample_3
46232.46625911827,42675.41361747123,1051.5618421019706,960.4096417641767,30.0,466.14686187106054,607.8826987244801,5380.24947980809,7471.31985587092,513.6714175234018,NK_cells,train_sample_3
54306.68957632289,29526.746292736236,4911.62509737307,4206.060313332028,1047.3052168275137,314.0286717663317,12.0,11457.168366333197,85.29329183545642,266.5595299003304,T_cells_CD4,train_sample_1
55365.467898582014,29334.067250983953,489.139677310489,43.57204854146494,1185.9713619795784,155.22943284501238,752.0572712591722,5911.78092377876,5290.149738656064,1269.1101934734093,NK_cells,train_sample_2
38028.40833373229,19698.06964066347,902.0933073715335,608.9796343628554,421.5530009978531,593.1795158202412,9133.354890701434,6324.058398406671,10.0,5139.970673552499,B_cells,train_sample_3
97146.4434358823,33258.80662415463,12.0,1214.4344394795583,814.3872152595078,9447.076514430195,193.56745097287265,9261.982148504738,826.5234745311916,421.20835315294636,Monocytes,train_sample_3
47127.73506994193,30987.892896770507,872.1593696757867,319.40293605995976,1250.9331984434987,155.16637788601136,4115.599064728234,7573.819035762429,946.1988570104486,7647.47848450252,B_cells,train_sample_1
61168.9314459177,24258.29103698908,5659.564045950553,710.8172365595341,4389.322704992907,801.20864041233,1121.0813840131368,2606.887814021162,1812.1703157711759,433.8535872447918,T_cells_CD8,train_sample_2
55983.727607394045,34199.81797093371,6861.9845986443825,551.4736177174805,6071.448562669435,656.3845292815076,355.0761135789392,6349.800956116238,747.9235492508292,1244.918515971065,T_cells_CD8,train_sample_2
31106.621610468865,35996.59238586401,442.245343626575,1562.6173886344743,329.7030093030746,10727.298914585626,817.4198369573891,8338.199841436519,870.6536153388996,10.0,Monocytes,train_sample_3
68793.03392993526,46508.89090657488,1404.393192535363,1203.1863039879474,1194.805777205204,2115.8786696788115,799.9126070808738,4337.311078909595,1046.0362133778642,878.6622826823664,Monocytes,train_sample_2
46286.743485682004,26680.245427407943,5513.784975900313,5218.903616922246,890.2476648975896,833.1452063190411,854.9598274686292,3105.384411299913,667.7706722553459,12.0,T_cells_CD4,train_sample_3
50333.010106778,41336.14392067102,12.0,2147.923845269183,842.8475331946796,4470.822788193089,432.9959156090201,7554.925086571084,1250.712182154221,140.52120042476594,Monocytes,train_sample_2
66346.29294681775,39377.937832864125,3200.171750257813,2348.387143267261,1230.713056790446,680.383817124181,726.3265774937571,5913.691721365067,522.0244634095063,417.5072379092411,T_cells_CD4,train_sample_3
32915.79968404523,35160.689075017515,12.0,347.0927445711384,1529.0207494202782,121.90128936013654,6658.3772526045705,8425.176218698378,1816.3906132731763,5083.1265142602115,B_cells,train_sample_3
62766.20549965554,54869.79606274895,9530.839861348715,1475.3382793381504,5867.50763055257,244.24258771760645,10.0,5159.216277006235,16.0,762.1954346920062,T_cells_CD8,train_sample_1
53829.28321618981,19059.737697535045,3452.88255671272,126.70919901073138,6692.563305950891,223.64815356471624,864.2163876185465,3700.278641230063,1571.0286087116742,815.6561930064211,T_cells_CD8,train_sample_3
49551.892431780725,22842.749111648398,514.2146702353775,564.6345526875382,97.27560612661058,1540.1232683905014,7711.306182612152,5406.845849121956,1237.5619647063845,2921.0539053387424,B_cells,train_sample_3
52104.53751829543,46189.90548883174,685.5740560809463,1846.3634453207183,1323.989948729357,8714.65438874954,693.2260164025334,6781.72364030487,1496.656478809432,46.22019439744293,Monocytes,train_sample_2
45356.34352030276,33369.44208014274,5797.049101389258,875.7078772498114,4615.351186612387,847.2470919573711,140.28688765817748,7893.143728284866,1203.8010592760484,883.471558097556,T_cells_CD8,train_sample_2
71933.2390373744,42495.25889130587,2188.9413529444046,1278.6620362028964,629.0658045529802,5557.164401098619,121.44401635463043,13290.956581163116,863.5479650466103,10.0,Monocytes,train_sample_2
39851.320854053156,26071.716122105718,5996.905822710446,590.99859595509,4645.600010554503,70.219872999645,458.72339865573304,7807.605479544472,1285.008199742464,1157.8290078834482,T_cells_CD8,train_sample_3
58518.54267707821,38489.79056037251,845.5758123014832,1171.3301615863033,364.82453871355807,9217.661824234528,736.552332389699,7465.97970096112,660.1617417111007,295.4514745156598,Monocytes,train_sample_2
33635.05748282038,45543.28801516237,484.5253790458635,24.0,96.79414209820287,7370.341818248927,848.1431626258966,8544.5929912791,1006.8847137029397,10.0,Monocytes,train_sample_2
48871.98459059983,30749.613903068774,47.319618124933896,1616.6217996642076,30.0,1011.9302656046634,301.90823264137146,7322.28513537518,3189.473385407789,644.6750146654725,NK_cells,train_sample_1
60513.809792157575,32030.328699400136,6741.195134973851,5802.290138380227,1494.2120980832296,277.08644357396383,1765.189946224889,6778.03825094396,685.4014903961368,980.1584718699228,T_cells_CD4,train_sample_3
60894.84357379178,51866.37613906358,5813.826195652106,14.0,4085.0765904316545,430.9408658403035,338.9279740057586,7690.897432686919,1223.7091483272907,377.90386715004354,T_cells_CD8,train_sample_3
18147.204406244717,37300.71619259649,1370.3130682207905,4236.242052505668,276.44362463597633,6943.143539255212,523.9337580053393,6968.924097490231,1706.5491996696612,1289.5228438041324,Monocytes,train_sample_3
43602.89913090595,43773.557839477464,14.0,288.1278786643002,2397.570573984882,1151.7981462769094,846.7623934344747,6467.17973035564,7743.890377697232,474.3740995556627,NK_cells,train_sample_2
57120.423412700125,16514.991463494287,366.48192995299314,1212.8323111369189,247.4302520712659,12.0,5772.295400661554,7312.506494568073,510.01007859967905,5559.84322946892,B_cells,train_sample_2
55185.019448647705,22294.416211546715,5895.4686757003865,1903.2266471676407,7286.662366181062,213.282270134512,842.0760726991858,4282.882758127305,277.22978618189643,10.0,T_cells_CD8,train_sample_2
43332.8885535359,17088.984417007632,127.29551188447735,774.2857860089595,498.1581510916677,1563.269597453988,3569.3958368556623,7755.082836734496,266.45905398559375,3352.3459395563295,B_cells,train_sample_2
108198.84980536836,49545.94719015041,12.0,2678.139953854696,980.3208234857802,9738.668143761353,1101.053162183249,6193.008048800901,363.06867216836207,299.0368960582681,Monocytes,train_sample_2
56573.10762882556,31250.985609576863,4387.902362826095,1385.0479468588082,5676.651280988047,528.6148913213922,470.2689052220617,5556.964656779816,1113.5368669817567,348.5232911748019,T_cells_CD8,train_sample_1
93520.32675087018,35454.77801220788,12.0,2170.8305740593205,1180.127061958174,6252.743446215507,669.5451641404442,7085.141048748448,572.9940708753184,10.0,Monocytes,train_sample_3
64952.98798333111,40554.04943986657,12.0,1484.4396293054413,10.0,3465.086677226715,10.0,6066.802336512856,988.5456298866817,29.45607015199414,Monocytes,train_sample_1
